0.001,-0.0197871,-0.0027624,0.428219,-1.41221e+122,1.31066e+116,1.21766e+123,-1.07231e-07,2.08945e-06,-3.50171e-09,-0.000107231,0.00208945,-3.5016e-06,0.036174,0.00152419,0.432086,0.000473095,0,0.0143645,0,0,0,0,0,0,3.81947e-08,-3.63112e-08,7.70475e-08,0,0.0002392,-0.00019435,2.6722e-08,-1.45204e-08,-8.36948e-09,6.7275e-05,0,0,
0.002,0.0317143,0.00151893,0.44035,0.00917219,-0.00590195,-0.00118993,-2.65343e-05,4.26123e-05,-4.10609e-05,-0.0264262,0.0405234,-0.0410568,0.0361747,0.00152419,0.432108,0.000965283,0,0.0285845,0,0,0,0,0,0,-8.24146e-05,-0.000224026,0.000316965,0,0.0009536,-0.0007748,-0.00133999,-0.00129134,0.0146438,0.0002682,0,0,
0.003,0.0317229,0.00150631,0.440341,0.00873479,-0.0134421,-0.00961391,1.59528e-05,7.72402e-05,-8.17042e-05,0.0424892,0.0346253,-0.0406459,0.0361759,0.00152419,0.432143,0.00149964,0,0.0426597,0,0,0,0,0,0,-0.000224445,-0.000366962,0.000464376,0,0.0021384,-0.00173745,-0.00237899,-0.00216567,0.0200492,0.000601425,0,0,
0.004,0.0317313,0.00149511,0.440322,0.00865668,-0.0121578,-0.0189467,9.47962e-05,0.000115973,-0.000122273,0.0788474,0.0387244,-0.0405765,0.0361777,0.00152419,0.432193,0.00209844,0,0.0565898,0,0,0,0,0,0,-0.000383587,-0.000431947,0.000464378,0,0.0037888,-0.0030784,-0.00316438,-0.00283068,0.0216792,0.0010656,0,0,
0.005,0.0317398,0.00148421,0.440294,0.00877488,-0.0119339,-0.0286969,0.000195549,0.000159019,-0.000163154,0.100759,0.0430314,-0.0408946,0.0361801,0.00152419,0.432256,0.00278319,0,0.0703743,0,0,0,0,0,0,-0.000548372,-0.000431929,0.000328404,0,0.0059,-0.00479375,-0.00373209,-0.00333946,0.0217647,0.00165937,0,0,
0.006,0.0317483,0.00147349,0.440255,0.0087784,-0.0118284,-0.0389534,0.000308625,0.000206164,-0.000204816,0.113085,0.0471245,-0.0416832,0.0361833,0.00152419,0.432334,0.0035746,0,0.0840125,0,0,0,0,0,0,-0.000712245,-0.000346269,5.22651e-05,0,0.0084672,-0.0068796,-0.00410307,-0.00372576,0.0217647,0.0023814,0,0,
0.007,0.0317488,0.00147384,0.440235,0.000601239,-0.000208945,-0.0194821,0.000353102,0.000199545,-0.000230633,0.0444754,-0.00662883,-0.0258255,0.0361873,0.00152419,0.432424,0.0044926,0,0.0975034,0,0,0,0,0,0,-0.000833212,-0.00015534,-0.000253558,0,0.0114856,-0.00933205,-0.00440459,-0.00415032,0.0217647,0.00323032,0,0,
0.008,0.0317508,0.00147333,0.44021,0.0020303,-0.00110577,-0.0251926,0.000407682,0.000192934,-0.00025727,0.0545782,-0.00662358,-0.0266474,0.0361923,0.00152419,0.432529,0.00555637,0,0.110846,0,0,0,0,0,0,-0.00094989,0.000172376,-0.000610893,0,0.0149504,-0.0121472,-0.00474524,-0.00447657,0.0217647,0.0042048,0,0,
0.009,0.0317471,0.00146828,0.440212,-0.00352587,-0.00613186,0.00270013,0.000498915,0.000210542,-0.000302598,0.0912382,0.0175818,-0.0453465,0.0361985,0.00152419,0.432646,0.00678433,0,0.124038,0,0,0,0,0,0,-0.00107663,0.000633379,-0.000982312,0,0.0188568,-0.0153212,-0.00523947,-0.00463121,0.0217647,0.00530348,0,0,
0.01,0.0317448,0.00146456,0.440218,-0.00210194,-0.00477905,0.00558915,0.000592662,0.000216501,-0.000346557,0.0937488,0.00592902,-0.0439797,0.036206,0.00152419,0.432777,0.00819412,0,0.137079,0,0,0,0,0,0,-0.00119861,0.00128411,-0.00131525,0,0.0232,-0.01885,-0.00600514,-0.00470988,0.0217647,0.006525,0,0,
0.011,0.0317439,0.00146156,0.440228,-0.000866355,-0.00404947,0.0104492,0.000687442,0.000208423,-0.000389909,0.0947771,-0.00811316,-0.0433716,0.036215,0.00152419,0.43292,0.00980263,0,0.149965,0,0,0,0,0,0,-0.00131314,0.00214611,-0.00156989,0,0.0279752,-0.0227298,-0.00714266,-0.00472499,0.0217647,0.00786802,0,0,
0.012,0.0317442,0.00145951,0.440243,0.00033263,-0.00307256,0.0162018,0.000776591,0.000184508,-0.000432269,0.0891391,-0.0239519,-0.0423775,0.0362256,0.00152419,0.433076,0.011626,0,0.162694,0,0,0,0,0,0,-0.00141201,0.00323597,-0.00171708,0,0.0331776,-0.0269568,-0.00872558,-0.00472499,0.0217647,0.0093312,0,0,
0.013,0.0317458,0.00145815,0.440265,0.00159935,-0.00232966,0.0224354,0.000857851,0.000143171,-0.000473531,0.0812414,-0.0413731,-0.0412757,0.0362383,0.00152419,0.433245,0.0136796,0,0.175263,0,0,0,0,0,0,-0.00149335,0.00456811,-0.00173383,0,0.0388024,-0.031527,-0.0108123,-0.00472499,0.0217647,0.0109132,0,0,
0.014,0.031749,0.00145738,0.440292,0.00317684,-0.00170235,0.0287523,0.000931459,8.50193e-05,-0.000513754,0.0735793,-0.0581884,-0.0402317,0.0362531,0.00152419,0.433427,0.0159782,0,0.187669,0,0,0,0,0,0,-0.00155816,0.00614845,-0.00164332,0,0.0448448,-0.0364364,-0.0133649,-0.004725,0.0217647,0.0126126,0,0,
0.015,0.0317537,0.00145718,0.440326,0.00461239,-0.00109323,0.0356382,0.000997809,8.83003e-06,-0.000553015,0.0663097,-0.0762247,-0.0392632,0.0362703,0.00152419,0.433621,0.0185354,0,0.199906,0,0,0,0,0,0,-0.00160737,0.007989,-0.00142545,0,0.0513,-0.0416812,-0.0164332,-0.004725,0.0217647,0.0144281,0,0,
0.016,0.0317601,0.00145752,0.440367,0.00616227,-0.000512608,0.0427762,0.00105729,-8.64758e-05,-0.000591377,0.0594219,-0.0953398,-0.0383606,0.0362903,0.00152419,0.433827,0.0213646,0,0.211972,0,0,0,0,0,0,-0.00164187,0.0101003,-0.00106553,0,0.0581632,-0.0472576,-0.0200551,-0.004725,0.0217647,0.0163584,0,0,
0.017,0.0317681,0.00145837,0.440415,0.00781583,3.47884e-05,0.0501663,0.00111026,-0.000201778,-0.000628904,0.0529002,-0.115334,-0.0375193,0.0363131,0.00152419,0.434045,0.0244779,0,0.22386,0,0,0,0,0,0,-0.00166252,0.0124917,-0.000552246,0,0.0654296,-0.0531615,-0.0242607,-0.004725,0.0217647,0.0184021,0,0,
0.018,0.031778,0.0014597,0.44047,0.00957174,0.000544546,0.0577887,0.00115707,-0.000337777,-0.000665652,0.0467246,-0.13603,-0.0367352,0.0363393,0.00152419,0.434274,0.0278871,0,0.235565,0,0,0,0,0,0,-0.00167012,0.0151712,0.000122903,0,0.0730944,-0.0593892,-0.0290729,-0.004725,0.0217647,0.0205578,0,0,
0.019,0.0317898,0.00146142,0.440533,0.0114288,0.000965247,0.0656265,0.00119914,-0.000495019,-0.000701372,0.0419613,-0.157271,-0.0357024,0.036369,0.00152419,0.434516,0.031603,0,0.247082,0,0,0,0,0,0,-0.00167012,0.0181456,0.000966065,0,0.0811528,-0.0659366,-0.0345094,-0.004725,0.0217647,0.0228242,0,0,
0.02,0.0318037,0.00146346,0.440603,0.013384,0.00132034,0.0736614,0.00123839,-0.000673906,-0.000735678,0.0391188,-0.178914,-0.034283,0.0364026,0.00152419,0.434768,0.0356355,0,0.258403,0,0,0,0,0,0,-0.00167012,0.0214213,0.00198141,0,0.0896,-0.0728,-0.0405828,-0.004725,0.0217647,0.0252,0,0,
0.021,0.0318197,0.00146585,0.440682,0.015442,0.00170281,0.0818683,0.00127499,-0.000874695,-0.000768667,0.0364543,-0.200817,-0.0329604,0.0364404,0.00152419,0.435032,0.0399939,0,0.269523,0,0,0,0,0,0,-0.00167012,0.0250035,0.00317141,0,0.0984312,-0.0799754,-0.0473018,-0.004725,0.0217647,0.0276838,0,0,
