0.001,0.0317053,0.00152423,0.440351,-3.48465e+58,-8.77298e+60,1.01342e+54,-1.07231e-07,2.08945e-06,-3.50171e-09,-0.000107231,0.00208945,-3.5016e-06,0.0361738,0.00152433,0.43208,5.34553e-05,0.000278689,0.00160141,0,0,0,0,0,0,3.81947e-08,-3.63112e-08,7.70475e-08,-1.30754e-05,2.6637e-05,-2.16426e-05,2.6722e-08,-1.45204e-08,-8.36948e-09,7.49167e-06,0,0,
0.002,0.0317143,0.00151893,0.44035,0.00917219,-0.00590195,-0.00118993,-2.65343e-05,4.26123e-05,-4.10609e-05,-0.0264262,0.0405234,-0.0410568,0.0361738,0.00152475,0.432082,0.000107052,0.000556439,0.00319747,0,0,0,0,0,0,-8.24146e-05,-0.000224026,0.000316965,-5.22435e-05,0.00010643,-8.64741e-05,-0.00133999,-0.00129134,0.0146438,2.99333e-05,0,0,
0.003,0.0317229,0.00150631,0.440342,0.00875448,-0.0134379,-0.00828448,1.485e-05,7.65033e-05,-8.14753e-05,0.0413864,0.0338885,-0.0404169,0.036174,0.00152544,0.432086,0.000161106,0.000833242,0.00478818,0,0,0,0,0,0,-0.000226456,-0.000411814,0.000502146,-0.000117417,0.0002392,-0.00019435,-0.00238783,-0.0021679,0.0200497,6.7275e-05,0,0,
0.004,0.0317315,0.00149509,0.440325,0.00876276,-0.0121505,-0.0172842,9.1271e-05,0.000114185,-0.000121553,0.0764248,0.0376741,-0.040085,0.0361742,0.00152641,0.432092,0.00021593,0.00110909,0.00637353,0,0,0,0,0,0,-0.000390655,-0.000584794,0.00057376,-0.000208509,0.00042477,-0.000345126,-0.00316281,-0.00283772,0.021681,0.000119467,0,0,
0.005,0.0317399,0.00148417,0.440299,0.00863261,-0.0119211,-0.0269004,0.000188202,0.000153506,-0.00016164,0.0969365,0.0393075,-0.0401,0.0361744,0.00152766,0.432099,0.000271834,0.00138397,0.00795353,0,0,0,0,0,0,-0.000564636,-0.000733757,0.000573757,-0.000325431,0.000662963,-0.000538657,-0.00375223,-0.00335391,0.0217683,0.000186458,0,0,
0.006,0.0317482,0.00147343,0.440262,0.00857698,-0.0117971,-0.0365793,0.000295677,0.000193297,-0.000202119,0.107482,0.0397715,-0.0404979,0.0361747,0.00152918,0.432108,0.000329124,0.00165788,0.00952817,0,0,0,0,0,0,-0.000742684,-0.000853148,0.000524424,-0.000468097,0.0009536,-0.0007748,-0.00420493,-0.00375092,0.0217683,0.0002682,0,0,
0.007,0.0317565,0.00146273,0.440216,0.00858529,-0.0117972,-0.046285,0.000411591,0.000233367,-0.000242901,0.115924,0.040044,-0.0408061,0.0361751,0.00153097,0.432118,0.0003881,0.00193081,0.0110974,0,0,0,0,0,0,-0.000924125,-0.000940809,0.000431814,-0.00063642,0.0012965,-0.00105341,-0.00454113,-0.00404278,0.0217683,0.000364642,0,0,
0.008,0.0317564,0.00146274,0.440188,-7.3405e-05,-0.000529686,-0.0278953,0.000457491,0.000218921,-0.000267017,0.0458959,-0.0144583,-0.0241269,0.0361755,0.00153304,0.43213,0.000449063,0.00220274,0.0126614,0,0,0,0,0,0,-0.00106933,-0.00100179,0.000370886,-0.000830311,0.0016915,-0.00137434,-0.00479373,-0.00438605,0.0217683,0.000475733,0,0,
0.009,0.0317576,0.0014616,0.440152,0.00129644,-0.00170057,-0.0356104,0.000511234,0.000206209,-0.00029167,0.0537393,-0.0127266,-0.0246644,0.036176,0.00153538,0.432143,0.000512306,0.00247367,0.0142199,0,0,0,0,0,0,-0.00121744,-0.00102921,0.000276993,-0.00104968,0.0021384,-0.00173745,-0.00496134,-0.00464322,0.0217683,0.000601425,0,0,
0.01,0.0317522,0.00145499,0.440138,-0.00523659,-0.00767435,-0.0133856,0.000604953,0.000228367,-0.000335749,0.0937263,0.0221289,-0.0440993,0.0361765,0.00153799,0.432158,0.000578123,0.00274359,0.0157731,0,0,0,0,0,0,-0.00138687,-0.00105809,0.000119901,-0.00129445,0.00263704,-0.00214259,-0.00500346,-0.00472947,0.0217683,0.000741667,0,0,
