0.001,0.0317053,0.00152423,0.440351,-3.48465e+58,-8.77298e+60,1.01342e+54,-1.07231e-07,2.08945e-06,-3.50171e-09,-0.000107231,0.00208945,-3.5016e-06,0.0361737,0.00152427,0.432079,3.0068e-05,0.000156828,0.000901168,0,0,0,0,0,0,3.81947e-08,-3.63112e-08,7.70475e-08,-7.35697e-06,1.49875e-05,-1.21773e-05,2.6722e-08,-1.45204e-08,-8.36948e-09,4.21523e-06,0,0,
0.002,0.0317143,0.00151893,0.44035,0.00917219,-0.00590195,-0.00118993,-2.65343e-05,4.26123e-05,-4.10609e-05,-0.0264262,0.0405234,-0.0410568,0.0361738,0.0015245,0.432081,6.0162e-05,0.000313262,0.00180008,0,0,0,0,0,0,-8.24146e-05,-0.000224026,0.000316965,-2.94033e-05,5.99e-05,-4.86687e-05,-0.00133999,-0.00129134,0.0146438,1.68469e-05,0,0,
0.003,0.0317229,0.00150632,0.440342,0.0087549,-0.0134242,-0.0082113,1.48016e-05,7.6451e-05,-8.14548e-05,0.041338,0.0338362,-0.0403964,0.0361739,0.00152489,0.432083,9.03826e-05,0.000469297,0.00269673,0,0,0,0,0,0,-0.000225261,-0.00041426,0.000504226,-6.61023e-05,0.000134663,-0.000109413,-0.00238833,-0.00216806,0.0200498,3.78738e-05,0,0,
0.004,0.0317315,0.00149512,0.440326,0.00876395,-0.0121308,-0.0171868,9.11111e-05,0.000114006,-0.000121481,0.0763133,0.0375477,-0.0400332,0.036174,0.00152544,0.432086,0.000120829,0.000624932,0.00359113,0,0,0,0,0,0,-0.000386582,-0.000593001,0.000580658,-0.000117417,0.0002392,-0.00019435,-0.00316454,-0.00283819,0.0216811,6.7275e-05,0,0,
0.005,0.0317399,0.00148423,0.440299,0.00867743,-0.0118949,-0.0268291,0.000187862,0.000153507,-0.000161474,0.0967567,0.039487,-0.0400062,0.0361741,0.00152614,0.43209,0.000151601,0.000780163,0.00448327,0,0,0,0,0,0,-0.000555523,-0.000753322,0.000580659,-0.000183311,0.000373438,-0.000303418,-0.00373914,-0.00335485,0.0217686,0.000105029,0,0,
0.006,0.0317482,0.00147351,0.440263,0.00857192,-0.0117646,-0.0364286,0.000295083,0.000193335,-0.000201812,0.107228,0.0398082,-0.0403564,0.0361743,0.001527,0.432095,0.000182796,0.000934989,0.00537315,0,0,0,0,0,0,-0.000725922,-0.000888941,0.000537011,-0.000263747,0.0005373,-0.000436556,-0.00418122,-0.00375246,0.0217686,0.000151116,0,0,
0.007,0.0317565,0.00146285,0.440217,0.0085825,-0.0117574,-0.0461165,0.000410644,0.000233258,-0.00024239,0.115571,0.0398972,-0.0406025,0.0361745,0.00152801,0.432101,0.000214511,0.00108941,0.00626077,0,0,0,0,0,0,-0.000896664,-0.000998543,0.000455949,-0.000358688,0.000730713,-0.000593704,-0.00451025,-0.00404511,0.0217686,0.000205513,0,0,
0.008,0.0317565,0.00146284,0.440188,-1.63635e-05,-0.000544336,-0.0285517,0.000456238,0.000218698,-0.000266495,0.0455897,-0.014571,-0.0241158,0.0361747,0.00152918,0.432108,0.000246843,0.00124341,0.00714613,0,0,0,0,0,0,-0.00102775,-0.00108791,0.000412773,-0.000468097,0.0009536,-0.0007748,-0.00475906,-0.00438867,0.0217686,0.0002682,0,0,
0.009,0.0317578,0.00146168,0.440151,0.00141729,-0.00172198,-0.0365882,0.00050961,0.000205766,-0.000291178,0.0533682,-0.0129473,-0.0246937,0.036175,0.0015305,0.432115,0.000279886,0.001397,0.00802922,0,0,0,0,0,0,-0.00115792,-0.00115096,0.000343323,-0.000591939,0.00120589,-0.000979784,-0.00492581,-0.00464599,0.0217686,0.000339156,0,0,
0.01,0.0317525,0.00145491,0.440136,-0.0051513,-0.00783605,-0.0148093,0.000603815,0.000228311,-0.000335324,0.0942121,0.0225157,-0.0441666,0.0361753,0.00153197,0.432124,0.000313736,0.00155018,0.00891006,0,0,0,0,0,0,-0.00130571,-0.00122425,0.00021741,-0.000730175,0.0014875,-0.00120859,-0.00496899,-0.00473097,0.0217686,0.000418359,0,0,
0.011,0.0317481,0.0014491,0.440119,-0.00420329,-0.00684904,-0.0168213,0.00070013,0.000247846,-0.000377807,0.0963219,0.0195003,-0.0425063,0.0361756,0.0015336,0.432133,0.000348486,0.00170293,0.00978863,0,0,0,0,0,0,-0.00145449,-0.00126409,7.60474e-05,-0.000882769,0.00179836,-0.00146117,-0.004969,-0.00474741,0.0217686,0.000505789,0,0,
0.012,0.0317445,0.00144383,0.440101,-0.00345205,-0.00626708,-0.0173665,0.000791268,0.000264241,-0.000419026,0.0911452,0.0163592,-0.0412425,0.036176,0.00153538,0.432143,0.00038423,0.00185525,0.0106649,0,0,0,0,0,0,-0.0015943,-0.00126576,-6.56751e-05,-0.00104968,0.0021384,-0.00173745,-0.00496901,-0.00474742,0.0217686,0.000601425,0,0,
0.013,0.0317417,0.00143885,0.440084,-0.00262353,-0.00593694,-0.016976,0.000874659,0.000279536,-0.000458953,0.0833978,0.0152584,-0.0399492,0.0361764,0.00153731,0.432154,0.000421059,0.00200715,0.011539,0,0,0,0,0,0,-0.00172329,-0.00126574,-0.000206384,-0.00123088,0.00250754,-0.00203737,-0.00496901,-0.00474742,0.0217686,0.000705245,0,0,
0.014,0.0317395,0.00143405,0.440067,-0.00201329,-0.00571431,-0.0169177,0.000950521,0.000293817,-0.000497664,0.075868,0.0142441,-0.0387327,0.0361768,0.00153939,0.432166,0.000459065,0.00215862,0.0124107,0,0,0,0,0,0,-0.00184284,-0.00126218,-0.000348045,-0.00142633,0.0029057,-0.00236088,-0.00496901,-0.00474742,0.0217686,0.000817228,0,0,
0.015,0.0317379,0.00142943,0.440051,-0.00141451,-0.00548822,-0.0168061,0.00101923,0.000307152,-0.000535218,0.0687171,0.0132997,-0.0375746,0.0361773,0.00154163,0.432179,0.000498338,0.00230965,0.0132802,0,0,0,0,0,0,-0.00195424,-0.00125363,-0.00049169,-0.00163599,0.00333281,-0.00270791,-0.00496901,-0.00474742,0.0217686,0.000937354,0,0,
0.016,0.031737,0.001425,0.440034,-0.000820108,-0.00525852,-0.016691,0.00108116,0.000319603,-0.000571662,0.0619374,0.0124165,-0.0364639,0.0361778,0.00154401,0.432193,0.000538967,0.00246024,0.0141475,0,0,0,0,0,0,-0.00205875,-0.00123876,-0.000638261,-0.00185982,0.0037888,-0.0030784,-0.00496901,-0.00474743,0.0217686,0.0010656,0,0,
